0,1,2,3,4,5,6,7,8,9
0.78220403,0.78117776,0.66298157,0.93122864,0.96275854,1.0680305,1.0410125,1.0008696,0.9678142,1.0128757
-0.5867708,-0.54084784,-0.55490637,-0.8283806,-0.8803051,-0.9680554,-0.9424964,-0.97798485,-0.9402075,-0.910279
-1.0086943,-0.96010125,-0.97998637,-1.3460888,-1.3561194,-1.3758858,-1.2730813,-1.2372377,-1.3280449,-1.3125325
0.19333239,0.15076745,0.24970937,0.3985578,0.49267703,0.52221227,0.57562613,0.6923915,0.52803427,0.5263406
0.40429416,0.35121346,0.43188652,-0.0024415676,0.05985802,0.016257176,0.04283895,0.09840702,0.09171713,0.124087125
-0.5989125,-0.59287196,-0.61394525,0.11725974,0.019729108,0.09291703,0.06851544,0.08856198,0.18175082,0.22752373
-0.5199915,-0.5163659,-0.54309857,-0.7954627,-0.863107,-0.9159267,-0.843,-0.87953436,-0.909042,-0.82982826
0.41947126,0.4124183,0.40995777,-0.16703087,-0.1665837,-0.02360595,-0.053447895,-0.1214657,-0.057184745,-0.09811003
-0.047983576,-0.028256852,-0.038737778,-0.41241854,-0.40162447,-0.3793077,-0.38082317,-0.34462008,-0.33767432,-0.35095507
-1.0542257,-1.1115834,-1.0963774,-0.499202,-0.5220112,-0.5418266,-0.4931578,-0.459479,-0.49003902,-0.4735466
0.19485009,0.19514099,0.17717586,-0.2957098,-0.28123775,-0.27811667,-0.26527897,-0.29211318,-0.31343448,-0.3394621
1.0037898,1.0061058,1.0222754,1.5686382,1.4701027,1.4206659,1.4197408,1.4570235,1.4249083,1.3959743
-0.79166174,-0.8254505,-0.8281721,-1.0977086,-1.1210786,-1.1091095,-1.1126032,-1.1289423,-1.0510182,-1.1171522
-0.4562477,-0.43832964,-0.42839447,-0.4722692,-0.5134121,-0.5387602,-0.57339686,-0.56121117,-0.5523701,-0.56549025
0.0066540013,-0.020606242,0.048977144,-0.07426236,-0.057662368,-0.008273978,-0.030980963,-0.055832047,-0.05372191,-0.06363116
0.850501,0.8224911,0.75913066,0.5900799,0.5586031,0.5958057,0.62056,0.62675786,0.6630848,0.5914674
-2.3078544,-2.32344,-2.4171615,-2.0912294,-2.0870388,-2.1731486,-2.0369568,-2.06094,-2.1244967,-2.0825605
0.5530298,0.5424787,0.5179146,0.6708783,0.7105197,0.68166476,0.66549385,0.64972967,0.6526963,0.62211525
2.0069964,1.9777334,1.9247271,2.140212,2.2010221,2.1044717,2.209293,2.1428952,2.0689955,2.1928194
-0.1815421,-0.18891968,-0.21754128,-0.26279193,-0.22391072,-0.12173057,-0.1689921,-0.12474738,-0.10912726,-0.13258891
0.45589632,0.4797437,0.49429905,0.17711039,0.2547699,0.19410805,0.12628755,0.10825206,0.11249413,0.07811531
0.0931635,0.06967097,0.14006571,-0.44832894,-0.29843584,-0.41917083,-0.46427175,-0.48245078,-0.42424518,-0.40075788
-0.38036218,-0.3908958,-0.38959748,-0.8134179,-0.699725,-0.75340784,-0.8237426,-0.8401542,-0.79476845,-0.7685325
0.4816974,0.47821358,0.4774308,0.14419253,0.26336893,0.17264329,0.25467,0.232956,0.109031305,0.16622797
-0.17850667,-0.18432932,-0.14500779,-0.43935135,-0.50194675,-0.3762413,-0.35193712,-0.459479,-0.4138567,-0.35478607
0.6152559,0.55931,0.5904481,0.56613964,0.5041424,0.49154833,0.41514808,0.4200119,0.45877758,0.52250963
0.6243622,0.64805716,0.5297224,0.92524356,0.93696135,1.0741633,0.9832405,0.9910246,0.8777805,0.96307296
0.67748207,0.72456324,0.7911803,0.8234975,0.8137083,0.84725004,0.8965823,0.89585584,0.85007787,0.87112933
-0.24528594,-0.20881127,-0.2850143,-0.72364193,-0.79144824,-0.8086029,-0.7210367,-0.74826705,-0.7809171,-0.82982826
0.4695557,0.46291235,0.5162278,0.646938,0.7105197,0.7215279,0.75857115,0.83350384,0.6007538,0.70256597
-0.052536707,-0.035907462,-0.047171906,-0.15506074,-0.097791284,-0.12786336,-0.10159132,-0.15428253,-0.11951576,-0.13641989
1.1752911,1.1055638,1.0897484,0.55117697,0.598732,0.52221227,0.5146445,0.521744,0.5834396,0.49569273
-0.06619611,-0.042027954,-0.055606034,-0.014411698,-0.08345953,0.022389965,0.036419827,-4.3445918e-05,0.029386114,0.06279136
-0.1375285,-0.13536541,-0.18717842,-0.5051871,-0.5162785,-0.38237408,-0.48031956,-0.4988592,-0.5246674,-0.51568747
-0.16332957,-0.16749798,-0.16356286,-0.23585913,-0.19811356,-0.1585273,-0.18503992,-0.13459243,-0.14029276,-0.19005369
-0.5806999,-0.64489615,-0.63756084,-0.31366497,-0.3528965,-0.21678878,-0.32626063,-0.32492998,-0.29265746,-0.29732126
-0.29840583,-0.2883776,-0.19561255,-0.37351564,-0.3987581,-0.2566519,-0.33267975,-0.34462008,-0.2545663,-0.25134945
-0.46535394,-0.42761877,-0.44863635,-0.61890334,-0.59940267,-0.6430176,-0.74671316,-0.7023235,-0.7393631,-0.7378846
-0.13145764,-0.14454614,-0.06404016,-0.22688152,-0.26403964,-0.15239452,-0.2203451,-0.252733,-0.24071497,-0.2398565
0.48928595,0.55165946,0.5499643,0.35666236,0.40955284,0.4516852,0.44403413,0.4003218,0.40337223,0.44972092
-0.7248824,-0.7137516,-0.71009433,-0.15805328,-0.2554406,-0.118664175,-0.15936342,-0.13459243,-0.11259009,-0.1862227
-0.1678827,-0.19351006,-0.14838144,-0.21790393,-0.22104438,-0.23518716,-0.19145904,-0.20350777,-0.18530962,-0.19005369
-0.22100258,-0.22258237,-0.22934906,-0.2897247,-0.266906,-0.15239452,-0.24923114,-0.24616963,-0.16799544,-0.17089877
0.02790195,-0.0053050206,-0.0033144457,-0.6637913,-0.5822046,-0.6552832,-0.5766064,-0.60059136,-0.56275856,-0.5808142
-2.473285,-2.473392,-2.5521076,-2.15108,-2.2217574,-2.2743394,-2.2584167,-2.2381508,-2.2283819,-2.224307
-1.3365198,-1.3472222,-1.2718072,-1.4747677,-1.3847829,-1.4433465,-1.4592358,-1.4374204,-1.4527069,-1.442786
0.7442613,0.7475151,0.7793726,1.2783624,1.0974771,1.2182838,1.1726046,1.1977706,1.1651957,1.2618898
2.0206559,1.9532514,1.9230403,2.6818604,2.6711037,2.57363,2.5912309,2.6876545,2.7788765,2.798115
-2.3822222,-2.3785245,-2.4137878,-2.1121771,-2.0899053,-2.1271527,-2.1396627,-2.1167285,-2.1279597,-2.0978847
0.049149893,0.023767302,0.059098095,-0.62788093,-0.5879373,-0.6031545,-0.579816,-0.56777453,-0.5073532,-0.5884762
-0.34849027,-0.3694741,-0.26814604,-0.72364193,-0.5850709,-0.67061514,-0.69215065,-0.7154502,-0.7359003,-0.7608705
1.5395416,1.6747692,1.538444,1.9516824,1.8111984,1.8683593,1.7374874,1.8114452,1.8265971,1.7599179
1.0720867,1.0275275,1.0813143,0.69781107,0.8423718,0.81045336,0.81634325,0.8039687,0.701176,0.64127016
-2.5962193,-2.586621,-2.68368,-2.285744,-2.302015,-2.3509994,-2.3386557,-2.3234746,-2.3149526,-2.2856028
0.053703025,0.048249256,0.13163158,-0.011419166,-0.06912777,-0.038937923,-0.06307658,-0.062395412,-0.008705063,-0.013828348
0.33447945,0.34968334,0.33742428,0.57511723,0.6302619,0.5160795,0.58525485,0.57425094,0.5176458,0.5991293
0.30108982,0.3129604,0.31549555,0.5421994,0.48981068,0.43328682,0.41514808,0.42329356,0.45877758,0.35394627
0.92790425,0.9265394,0.9564892,0.7636468,0.7821784,0.69086397,0.70079905,0.8466306,0.5938281,0.68724203
-1.2469748,-1.2232822,-1.1334875,-1.45382,-1.3819165,-1.4004171,-1.3565298,-1.3619417,-1.3488219,-1.450448
0.58186626,0.6113342,0.5955086,0.736714,0.7363168,0.7705902,0.81634325,0.76458853,0.7565813,0.8021716
0.11744687,0.16300842,0.15524714,0.35067728,0.3522258,0.3443614,0.39268115,0.305153,0.3410412,0.41524205
0.26466477,0.28082782,0.23958841,0.3147669,0.3522258,0.3290294,0.4536628,0.4036035,0.3514297,0.2964815
-0.27260473,-0.22564262,-0.20910716,-0.39147082,-0.3758273,-0.23212077,-0.33909887,-0.3413384,-0.26149195,-0.37394097
0.2980544,0.30224955,0.3239297,0.55716205,0.5127415,0.47928274,0.52748275,0.4725188,0.5245714,0.46121386
1.7201492,1.7497451,1.6851978,2.2718835,2.0175757,2.107538,2.0873296,2.0805433,2.1590292,2.2426221
-0.80987424,-0.77189624,-0.81130385,-1.1605518,-1.2729952,-1.2225661,-1.1511179,-1.1125338,-1.1860688,-1.174617
-0.58221763,-0.56839,-0.5127357,-0.8882313,-0.88890415,-0.9711218,-1.0580406,-1.017365,-0.97829866,-1.0405325
0.51053387,0.47362322,0.48080444,0.23097599,0.24903718,0.1634441,0.21936482,0.24608274,0.16789949,0.12025615
-0.25894535,-0.30367884,-0.25802508,0.2519237,0.1831111,0.24010397,0.29639432,0.31499806,0.29948717,0.27349558
-0.06012526,-0.055799052,-0.14163414,-0.2597994,-0.2841041,-0.22598797,-0.22355466,-0.21007112,-0.23032646,-0.27816635
1.4757977,1.5431787,1.4557896,1.825996,1.8484609,1.8407618,1.6925535,1.7556566,1.850837,1.8365376
0.3405503,0.37875566,0.36103985,-0.03835196,0.042659916,0.059186697,0.11023974,0.07543525,0.046700284,0.06279136
0.047632184,0.066610724,0.03548254,0.18908052,0.1945765,0.19104166,0.20652658,0.22967432,0.22330484,0.25050965
1.185915,1.1897204,1.2213209,1.4309816,1.5331624,1.5678527,1.4550459,1.5062487,1.6119014,1.5990165
1.9660183,1.9593719,1.993887,2.1222568,2.2354183,2.2179282,2.1964548,2.1428952,2.1728806,2.1621714
0.92638654,0.8974671,0.8654007,0.7307289,0.74778223,0.7736566,0.7553616,0.7809969,0.805061,0.7715237
-0.45169455,-0.4903538,-0.47225192,0.23995358,0.19171016,0.15117852,0.17764053,0.22639264,0.2510075,0.22752373
0.6289153,0.67100894,0.6241846,0.877363,0.79364383,0.76139104,0.81634325,0.8039687,0.78774685,0.7370448
0.37242222,0.4124183,0.40827096,0.6170127,0.53853863,0.6540672,0.6462365,0.59394103,0.5453484,0.51867867
-2.2850888,-2.2790666,-2.3429413,-2.1121771,-2.0985043,-2.145551,-2.1011481,-2.083912,-2.0864055,-2.0902226
-2.5324755,-2.5284765,-2.6280148,-2.2378635,-2.2647526,-2.2130117,-2.3161888,-2.2972212,-2.245696,-2.2358
0.22368659,0.28388807,0.23621476,-0.22987406,-0.092058584,-0.14932813,-0.14331561,-0.15428253,-0.19569811,-0.20154665
1.0204846,1.0183468,0.9733575,0.6738708,0.656059,0.7276607,0.723266,0.6923915,0.6526963,0.56848145
0.38001078,0.36345443,0.31549555,0.35666236,0.46687987,0.40875566,0.45687237,0.41344854,0.44146338,0.35394627
0.3860816,0.37110505,0.37453446,0.5152666,0.5242069,0.5068803,0.569207,0.5611242,0.45531473,0.40374908
0.9612939,0.9234792,0.9480551,0.76963186,0.7850448,0.7215279,0.7553616,0.76458853,0.67001045,0.6451012
-2.05895,-2.0633194,-2.0899174,-1.7321254,-1.7660075,-1.7193222,-1.7609346,-1.7393352,-1.8024532,-1.7492648
1.254212,1.284588,1.3039752,1.4369667,1.4987662,1.4850601,1.4293694,1.4274883,1.5668845,1.6373264
0.0066540013,-0.038967706,-0.055606034,-0.31067243,-0.25830695,-0.18612486,-0.25565028,-0.2724231,-0.27880615,-0.32796916
-2.4277534,-2.433609,-2.432343,-2.0433488,-2.0784397,-2.059692,-2.0497952,-2.0117147,-2.0829427,-2.0978847
0.41795355,0.38487613,0.42513922,0.12324481,0.05699167,0.14811213,0.12628755,0.20342086,0.15751098,0.158566
0.9810241,0.9204189,0.9868521,0.6768634,0.6101974,0.53754425,0.5980931,0.61691284,0.5418856,0.59529835
-0.7840732,-0.77954686,-0.89058465,-1.2952157,-1.3073914,-1.2961596,-1.2698717,-1.2634912,-1.2657139,-1.2895466
1.4621383,1.4896244,1.5924224,1.7212573,1.6965444,1.6199814,1.8273551,1.7392482,1.7573404,1.6679742
-0.2695693,-0.3082692,-0.28332746,-0.61291826,-0.53061026,-0.5816897,-0.56376815,-0.603873,-0.6458666,-0.6114621
-0.2953704,-0.35111263,-0.24115683,-0.45132148,-0.45035243,-0.39157328,-0.39687097,-0.44635227,-0.4450222,-0.43140575
0.90513855,0.89134663,0.83841145,0.5212517,0.43821636,0.44248602,0.46971062,0.43970197,0.4934059,0.31180543
0.96888244,0.98774433,0.92612636,0.6349679,0.63886094,0.6264697,0.6301887,0.5808143,0.5626626,0.68724203
0.9385282,0.93572015,0.8569665,0.68284845,0.65892535,0.6632664,0.70400864,0.72520834,0.73234147,0.67958003
1.3665226,1.2998892,1.3410854,0.9641465,0.91689694,0.95457387,0.88374406,0.8827291,0.9124088,0.9094392
0.9946835,0.98927444,1.0509515,0.506289,0.5872666,0.41795486,0.48896798,0.5250257,0.5245714,0.4803688
-1.1392175,-1.1008725,-1.2279497,-1.0558131,-1.0694842,-1.112176,-1.1446987,-1.1387873,-1.1029607,-1.1056592
0.6729289,0.6098041,0.64105284,0.9551689,1.0516154,1.0159018,1.0057074,0.9943063,0.97127706,0.97073495
0.850501,0.8071899,0.8822689,1.1347209,1.1318733,1.1170927,1.0506413,1.0468132,1.1063275,1.0818335
1.8977213,1.8905164,1.8994248,2.1611598,2.2468836,2.1014054,2.2413886,2.1625853,2.1728806,2.223467
0.08253952,0.0513095,0.07596635,0.21601331,0.29203245,0.24930316,0.33490905,0.34125152,0.3618182,0.28498852
1.1889504,1.134636,1.1454136,1.6254963,1.5044988,1.4114666,1.4999799,1.5357839,1.4422225,1.461101
0.38001078,0.3894665,0.38634223,0.033468824,0.08852153,0.046921123,0.052467633,0.026210014,-0.029482068,-0.013828348
0.108340606,0.08803243,0.0860873,0.19506559,0.2777007,0.29529908,0.35737598,0.37735003,0.34450403,0.31563643
3.0951948,2.9830236,2.9165804,3.6155305,3.5826035,3.490482,3.4866984,3.5179203,3.693065,3.6102839
1.3543808,1.3809857,1.3967507,1.6314814,1.636351,1.5555872,1.5641711,1.555474,1.6673068,1.744594
1.4666915,1.497275,1.3916901,1.7541752,1.7280742,1.7549027,1.5545424,1.627671,1.7711917,1.6603123
0.51053387,0.47209308,0.4571889,-0.15506074,-0.20671262,-0.0021411893,-0.043819208,-0.062395412,-0.10912726,-0.105772
0.3117138,0.28388807,0.30874825,-0.30767992,-0.2554406,-0.19225764,-0.14652517,-0.19366272,-0.18877244,-0.17856073
0.4938391,0.54553896,0.533096,0.29381916,0.24617082,0.16037771,0.20973614,0.23951937,0.17482515,0.17005895
0.70328313,0.67865956,0.75238335,0.8055423,0.8595699,0.8349845,0.90942055,0.8400672,0.8777805,0.84048146
-1.3289312,-1.3135595,-1.3578353,-0.69371665,-0.71405673,-0.7043455,-0.74350363,-0.738422,-0.6424037,-0.6114621
-0.6505146,-0.6540769,-0.6611764,0.102297075,0.008263703,-0.011340372,0.062096316,0.09840702,0.09171713,0.13941106
-1.8813778,-1.8766445,-1.8436409,-1.4747677,-1.4908378,-1.547604,-1.4752836,-1.4833639,-1.4977238,-1.450448
0.9795064,0.88675624,0.8873294,0.85342276,0.82230735,0.8871132,0.8933727,0.8696024,0.88124335,0.89028424
-0.0024522613,-0.01907612,-0.1129581,-0.5201497,-0.49048135,-0.41610444,-0.47069088,-0.4627607,-0.46233636,-0.44289872
-0.30599436,-0.29755837,-0.30019572,-0.3166575,-0.26977235,-0.311847,-0.43217614,-0.37087354,-0.40346816,-0.42757478
-0.8918306,-0.86523366,-0.8332326,-0.18498607,-0.26977235,-0.34864375,-0.22355466,-0.18709935,-0.23725213,-0.14408186
0.8945146,0.8760454,0.8805821,0.7606543,0.68472254,0.87178123,0.9030014,0.78427863,0.67693615,0.7945096
-0.3818799,-0.34499216,-0.27489334,-0.43336627,-0.3872927,-0.42837,-0.42575702,-0.44963396,-0.45194784,-0.44289872
-0.20734318,-0.17820883,-0.1989862,-0.49321693,-0.4990804,-0.40077245,-0.3776136,-0.42994386,-0.37922832,-0.3969269
-0.4562477,-0.41384766,-0.40140525,-0.70568675,-0.7197894,-0.8545988,-0.8109044,-0.82702744,-0.82593393,-0.82216626
1.2496588,1.2937688,1.3107226,1.6554216,1.5503604,1.6107821,1.6508292,1.6736145,1.6222899,1.6871291
1.0569096,0.98621416,0.9699838,0.8624004,0.8251737,0.8840468,1.0506413,1.0172781,0.9470372,0.94391805
1.1267242,1.1744192,1.1673424,1.6464441,1.6306183,1.6659772,1.5288659,1.6440794,1.5599588,1.6526504
-0.26349849,-0.27460653,-0.2867011,-0.39147082,-0.33283207,-0.3179798,-0.31663194,-0.35118344,-0.36537698,-0.35861704
0.850501,0.84697306,0.84684557,0.93122864,0.8481045,0.97603863,0.9479353,0.90570086,0.9505,0.9783969
0.122,0.1477072,0.13500524,0.33870715,0.32642865,0.41182208,0.3477473,0.35437825,0.2683217,0.28881952
-2.3913286,-2.3616931,-2.344628,-2.0463414,-2.0899053,-2.145551,-2.0851004,-2.10032,-2.1106455,-2.0480816
0.6000788,0.6189848,0.6073164,0.9402062,0.762114,0.74605906,0.8002955,0.89257413,0.7288786,0.8251575
-1.9314622,-1.9577409,-1.9769001,-1.657312,-1.6484872,-1.6518614,-1.6614382,-1.6441664,-1.6674026,-1.6305043
0.055220734,0.07426134,0.10801603,-0.5859854,-0.54780835,-0.46516675,-0.528463,-0.5546478,-0.4450222,-0.51951844
-0.15725872,-0.15066662,-0.22091493,-0.41840363,-0.33856475,-0.34864375,-0.29416502,-0.32492998,-0.24071497,-0.3164762
-0.17547125,-0.18738957,-0.17031017,-0.36753055,-0.30416855,-0.25051913,-0.3294702,-0.29539487,-0.26149195,-0.3164762
-2.6113966,-2.6156936,-2.6904273,-2.273774,-2.3077478,-2.3050034,-2.2680454,-2.2840943,-2.349581,-2.212814
-2.6144319,-2.611103,-2.6853669,-2.2707813,-2.333545,-2.3877962,-2.3161888,-2.3037846,-2.3045642,-2.3277438
-2.3761513,-2.3616931,-2.3867986,-2.022401,-2.1243014,-2.160883,-2.1332438,-2.123292,-2.141811,-2.0595746
1.1252066,1.1162746,1.1184244,0.8923257,0.8423718,0.82578534,0.8099241,0.8302222,0.79813534,0.7906786
0.7275665,0.8270815,0.75238335,1.1796088,1.0716798,1.080296,1.0570604,1.0665033,1.0924762,1.1469603
-0.05405442,-0.07722076,-0.01680905,-0.3525679,-0.33283207,-0.35477653,-0.38082317,-0.37087354,-0.22686362,-0.35478607
-0.16181186,-0.19657029,-0.10115032,-0.37650815,-0.38156,-0.31491342,-0.3776136,-0.41025373,-0.31343448,-0.35478607
-0.6049833,-0.54084784,-0.46213096,-0.7834926,-0.77425015,-0.7994037,-0.88793385,-0.85656255,-0.79476845,-0.8259973
1.1935036,1.1836,1.2246945,1.4130265,1.5073652,1.4084003,1.535285,1.5325022,1.5184048,1.5836926
-0.77041376,-0.77801675,-0.77250683,-0.32264256,-0.29843584,-0.3793077,-0.29416502,-0.30195823,-0.27188048,-0.28582832
-0.39250383,-0.38630545,-0.36260828,-0.8762611,-0.8917705,-0.85153246,-0.89756256,-0.9123512,-0.89519066,-0.89495504
-0.7643429,-0.7581252,-0.80624336,-0.1879786,-0.20957898,-0.2045232,-0.18824948,-0.1969444,-0.08142459,-0.052138202
0.91879797,0.8653345,0.83166414,0.97611666,0.96275854,1.0281674,0.90621096,0.9221093,0.98166555,1.0358616
0.861125,0.79188865,0.7962408,0.6619007,0.6875889,0.7675238,0.76819986,0.7153633,0.7738955,0.7485378
-0.76889604,-0.7091613,-0.703347,-1.0647907,-1.0064245,-1.0569808,-0.99063987,-1.0206467,-1.0787208,-1.0367016
-0.20734318,-0.17208834,-0.15512875,-0.5620452,-0.53061026,-0.4253036,-0.48673868,-0.4791691,-0.48311335,-0.41991282
1.2633183,1.2784675,1.1656556,0.92524356,1.0344173,1.064964,1.0410125,1.0402498,1.0370709,1.1163124
0.24948767,0.28235796,0.23958841,0.35666236,0.41528556,0.3351622,0.3958907,0.42985693,0.39990938,0.38076317
0.09923434,0.080381826,0.047290318,0.2040432,0.25190353,0.27383432,0.38626203,0.4003218,0.33065268,0.28881952
1.0174491,1.0764914,1.0728801,1.2663924,1.3611813,1.2857444,1.3330827,1.3454463,1.3348746,1.4649321
0.17208445,0.19055063,0.15018666,0.4344682,0.43821636,0.52834505,0.5948835,0.584096,0.4726289,0.5033547
-0.52302694,-0.5622695,-0.4975543,-0.960052,-0.9863601,-1.0109849,-0.9778016,-0.9845482,-1.0371668,-1.0711805
-0.08896176,-0.078750886,-0.107897624,-0.5081796,-0.4761496,-0.40077245,-0.40970922,-0.39384532,-0.4138567,-0.43906775
0.8838906,0.8729851,0.91094494,1.3082877,1.2264628,1.2090846,1.2207481,1.214179,1.2275268,1.1737771
-2.4611433,-2.4764524,-2.4863214,-2.0762668,-2.0784397,-2.1056879,-2.0690525,-2.0182781,-2.0864055,-2.1132085
0.97495323,1.0122262,1.0695065,0.5811023,0.5471377,0.60193855,0.61414087,0.5512792,0.57651395,0.51867867
0.36179826,0.38487613,0.34923208,-0.53810495,-0.5621401,-0.5264946,-0.5027865,-0.521831,-0.43463367,-0.5310114
0.34206802,0.33285198,0.35597935,0.08733441,0.102853276,0.013190783,0.06530588,-0.039423633,0.0051462753,-0.0023353915
0.41491812,0.4399605,0.44706795,0.6529231,0.6789898,0.7184615,0.64944607,0.7153633,0.6457706,0.62211525
-0.3833976,-0.43220913,-0.43851542,-0.8044403,-0.8029136,-0.8086029,-0.80448526,-0.81718236,-0.8640251,-0.8758001
0.056738447,0.11404451,0.09283461,0.1412,0.26910162,0.30449826,0.3220708,0.3445332,0.31680137,0.3462843
1.2162693,1.2004313,1.2027657,1.3741235,1.4328401,1.3562715,1.4004835,1.4012349,1.3833543,1.4189602
-2.5218515,-2.5315368,-2.5301788,-2.1031995,-2.1414995,-2.2191443,-2.197435,-2.1823623,-2.2145305,-2.1898282
-1.4579366,-1.4420898,-1.4354292,-0.9391043,-0.97776103,-1.0140513,-1.0740885,-1.089562,-0.94367033,-0.9639128
0.41643584,0.35886407,0.33067697,0.29381916,0.3894884,0.35356057,0.50180626,0.4922089,0.39990938,0.41141105
-2.398917,-2.3968859,-2.5065632,-2.1031995,-2.1672966,-2.170082,-2.1717584,-2.185644,-2.186828,-2.0902226
-0.10110344,-0.10629308,-0.092716195,-0.13411301,-0.07199412,0.016257176,-0.053447895,-0.052550364,-0.08142459,-0.16706778
0.4073296,0.4185388,0.39477634,0.41950554,0.60733104,0.5498098,0.6045122,0.5315891,0.5418856,0.5876364
-2.2289336,-2.2423437,-2.277155,-2.0463414,-2.0096474,-2.04436,-2.0851004,-2.051095,-2.0136862,-2.0480816
-0.1527056,-0.13689552,-0.01680905,-0.23885165,-0.3070349,-0.2045232,-0.2620694,-0.28226814,-0.24417779,-0.2628424
-0.88272434,-0.94633013,-0.88552415,-0.029374361,-0.18664816,-0.09413303,-0.11442956,-0.095212236,-0.026019232,-0.029152289
0.2525231,0.22574343,0.25139618,0.4135205,0.46974623,0.4455524,0.35095686,0.35109657,0.38605803,0.30414346
-0.2786756,-0.24859445,-0.30188257,-0.38249323,-0.3070349,-0.30571422,-0.24602158,-0.26257804,-0.20954946,-0.19005369
-0.3909861,-0.3939561,-0.43345493,-0.5620452,-0.6280662,-0.6123537,-0.6119116,-0.65637994,-0.6458666,-0.6038001
0.2115449,0.22880368,0.24127524,0.10828214,0.13724948,0.1634441,0.062096316,0.111533746,0.09517997,0.1815519
-0.858441,-0.85911316,-0.8534745,-1.0647907,-1.0809497,-1.112176,-1.1029745,-1.0764353,-1.1098864,-1.1286452
0.11441145,0.08650231,0.17042857,-0.57700783,-0.50767946,-0.5172954,-0.53167254,-0.5415211,-0.47618768,-0.46971563
-0.30144122,-0.29755837,-0.2377832,-0.70269424,-0.71692306,-0.73500943,-0.74029404,-0.7515487,-0.7185861,-0.69574374
-0.23162656,-0.21952213,-0.13488683,-0.4423439,-0.43888703,-0.36704212,-0.38082317,-0.4004087,-0.33767432,-0.40458888
-0.49722585,-0.53625745,-0.46550462,-0.8373582,-0.8459089,-0.89139557,-0.91681993,-0.9320413,-0.8744136,-0.84132123
-0.5002613,-0.5148357,-0.46213096,-0.9031939,-0.920434,-0.93739146,-0.9136104,-0.9615764,-0.94367033,-1.0213776
-0.48204875,-0.505655,-0.40140525,-0.77451503,-0.650997,-0.73807585,-0.71461755,-0.76467544,-0.73243743,-0.81067336
0.82773536,0.8117803,0.85021925,0.7995572,0.8022429,0.7215279,0.7296851,0.6530113,0.7254158,0.76003075
0.12048229,0.11404451,0.14006571,-0.10119515,-0.08919223,-0.08186745,-0.11122,-0.16412757,-0.105664425,-0.09811003
-0.25742763,-0.2577752,-0.29682207,-0.39446336,-0.41308987,-0.36397573,-0.44822395,-0.43322554,-0.3965425,-0.48887056
0.96888244,0.9051177,0.9548024,1.4429517,1.269458,1.3225412,1.3619688,1.3356013,1.3487259,1.3308475
0.5970434,0.5700209,0.5179146,0.27287143,0.40668648,0.2339712,0.35095686,0.39375845,0.24754468,0.3194674
-0.68542194,-0.6709082,-0.7235889,0.018506162,-0.049063314,0.0009252052,0.004324212,0.059026837,0.06055162,0.055129394
0.41947126,0.48433405,0.50442,-0.31067243,-0.21244532,-0.2045232,-0.26527897,-0.28554982,-0.20262378,-0.19771565
0.5393704,0.5531896,0.56851935,0.34469223,0.4238846,0.43941963,0.41193852,0.44298366,0.3410412,0.38842514
-0.8144274,-0.8009685,-0.7353967,-0.99895495,-1.0236226,-1.0539144,-1.1607466,-1.161759,-1.0233155,-1.0788424
0.55151206,0.5225871,0.50779366,0.5631471,0.5700685,0.5651418,0.5948835,0.55456084,0.5453484,0.5723125
-2.4292712,-2.433609,-2.5133107,-2.0373638,-2.1586976,-2.1210198,-2.1204054,-2.1101654,-2.186828,-2.1515183
0.45893174,0.446081,0.3711608,0.62599033,0.6789898,0.68779755,0.6526556,0.5906594,0.57997674,0.5838054
0.99771893,0.9510214,0.9531156,0.77860945,0.85097086,0.86564845,0.9960787,0.9319543,0.8847062,0.85963637
-0.38946843,-0.42914888,-0.3575478,-0.47825426,-0.5134121,-0.3762413,-0.40649965,-0.397127,-0.33767432,-0.32796916
-0.6520323,-0.6035828,-0.6611764,-1.0378579,-0.93476576,-0.9895202,-1.0098972,-0.99767494,-1.0163898,-1.0673494
0.44527236,0.4399605,0.38634223,0.48534125,0.5557367,0.3964901,0.5210636,0.53487074,0.46570322,0.46121386
1.0326263,0.99539495,1.0762538,0.69182605,0.704787,0.58354014,0.6590747,0.62675786,0.56612545,0.54549557
0.98709494,0.99233466,0.94468147,1.4938248,1.358315,1.3900019,1.3491305,1.2995027,1.3452631,1.3040307
0.8171114,0.820961,0.900824,1.4190115,1.1605368,1.227483,1.1501377,1.1879256,1.1063275,1.1469603
1.521329,1.5875522,1.481092,0.8803556,0.7907775,0.81658614,0.7714094,0.8236588,0.8154495,0.91710114
0.1068229,0.09415292,0.1265711,-0.06827729,-0.106390335,-0.008273978,-0.050238334,-0.0066068107,-0.06757325,-0.08278609
-0.58373535,-0.580631,-0.5059884,-0.75057477,-0.69399226,-0.77793896,-0.8237426,-0.8335908,-0.7982313,-0.83365923
-0.15725872,-0.12618467,-0.12813954,0.13820747,0.14011584,0.14197935,0.12307798,0.1574773,0.15058531,0.11259417
-0.5624874,-0.5653298,-0.4891202,-0.92114913,-0.9032359,-0.9005948,-0.89756256,-0.95829475,-0.88826495,-0.9524198
0.03700821,0.019176936,0.059098095,-0.41241854,-0.3643619,-0.26278472,-0.36798492,-0.3577468,-0.42424518,-0.3892649
-0.29840583,-0.29143786,-0.28164065,-0.42738122,-0.41308987,-0.34864375,-0.41612834,-0.40369037,-0.31343448,-0.35478607
